species,charge_e,x_A,y_A,z_A
Cs,1.0000000000,-2.8843542463,-8.6530626912,-2.8843539065
Cs,1.0000000000,2.8843540407,-8.6530627890,2.8843542077
Cs,1.0000000000,-2.8843542172,8.6530628759,2.8843539650
Cs,1.0000000000,2.8843541808,8.6530628922,2.8843539806
Cs,1.0000000000,-2.8843542088,8.6530628900,-2.8843541130
Cs,1.0000000000,-2.8843542675,-8.6530628350,2.8843542241
Cs,1.0000000000,2.8843541507,8.6530629469,-2.8843541002
I,-1.0000000000,-8.6159692016,0.0000000398,5.7687080098
I,-1.0000000000,0.0000000158,-5.7687082885,-8.6159690552
I,-1.0000000000,-5.7687083312,0.0000001770,-8.6159690318
I,-1.0000000000,5.7687083442,0.0000002338,-8.6159690408
I,-1.0000000000,-5.7687082804,-0.0000000573,8.6159690973
I,-1.0000000000,8.6159693049,0.0000001930,-5.7687080183
I,-1.0000000000,5.7687083950,-0.0000000006,8.6159690882
I,-1.0000000000,-8.6159692037,0.0000002042,-5.7687083544
I,-1.0000000000,8.6159693069,0.0000000286,5.7687083459
I,-1.0000000000,8.6159693030,-5.7687084593,0.0000002472
I,-1.0000000000,-0.0000000473,5.7687085297,8.6159693966
I,-1.0000000000,0.0000000793,5.7687088538,-8.6159692078
I,-1.0000000000,8.6159693665,5.7687086829,0.0000000945
I,-1.0000000000,-0.0000001108,-5.7687086125,8.6159695492
I,-1.0000000000,-0.0000001966,-8.6159698858,-5.7687082209
I,-1.0000000000,-8.6159697050,5.7687085932,-0.0000001300
I,-1.0000000000,-8.6159697686,-5.7687085491,0.0000000226
I,-1.0000000000,-0.0000001946,-8.6159700502,5.7687081433
I,-1.0000000000,5.7687082673,8.6159700095,0.0000001505
I,-1.0000000000,-5.7687084081,8.6159699528,0.0000001596
I,-1.0000000000,5.7687082228,-8.6159701098,-0.0000000015
I,-1.0000000000,-0.0000000875,8.6159702255,5.7687082930
I,-1.0000000000,-0.0000000895,8.6159703900,-5.7687080711
I,-1.0000000000,-5.7687084526,-8.6159701665,0.0000000076
Zr,4.0000000000,-0.0000000020,0.0000001644,-11.5374163642
Zr,4.0000000000,0.0000000020,-0.0000001644,11.5374163642
Zr,4.0000000000,-11.5374166754,-0.0000000567,0.0000000091
Zr,4.0000000000,11.5374166754,0.0000000567,-0.0000000091
Zr,4.0000000000,-0.0000000635,-11.5374171422,0.0000001526
Zr,4.0000000000,0.0000000635,11.5374171422,-0.0000001526
I,-1.0000000000,2.8472605128,0.0000002436,-11.5374161662
I,-1.0000000000,-0.0000000956,2.8472613553,-11.5374160331
I,-1.0000000000,-2.8472606326,-0.0000000803,11.5374162264
I,-1.0000000000,-0.0000000515,-2.8472610633,11.5374162878
I,-1.0000000000,-0.0000000555,-2.8472607344,-11.5374164405
I,-1.0000000000,-2.8472606366,0.0000002485,-11.5374165019
I,-1.0000000000,2.8472605168,-0.0000000853,11.5374165621
I,-1.0000000000,11.5374166001,0.0000001561,2.8472605540
I,-1.0000000000,-11.5374166559,0.0000001368,-2.8472604965
I,-1.0000000000,11.5374166949,0.0000002502,-2.8472605146
I,-1.0000000000,11.5374166219,-2.8472608421,-0.0000000854
I,-1.0000000000,11.5374165819,2.8472612476,0.0000003220
I,-1.0000000000,-11.5374167507,0.0000000427,2.8472605721
I,-1.0000000000,-0.0000000915,2.8472610264,11.5374166952
I,-1.0000000000,-11.5374167289,-2.8472609555,-0.0000000673
I,-1.0000000000,-0.0000000440,-11.5374169487,-2.8472603529
I,-1.0000000000,-11.5374167690,2.8472611341,0.0000003401
I,-1.0000000000,2.8472604513,-11.5374170631,0.0000003506
I,-1.0000000000,-0.0000001388,-11.5374170428,2.8472607157
I,-1.0000000000,-2.8472606981,-11.5374170581,0.0000000149
I,-1.0000000000,-0.0000000118,11.5374172417,2.8472604104
I,-1.0000000000,2.8472605784,11.5374172214,0.0000000453
I,-1.0000000000,-2.8472605711,11.5374172264,-0.0000002904
I,-1.0000000000,0.0000000830,11.5374173358,-2.8472606582
I,-1.0000000000,5.7687082667,-5.7687084126,-8.6901548293
I,-1.0000000000,-5.7687084087,-5.7687084693,-8.6901548202
I,-1.0000000000,5.7687082316,-8.6901555233,-5.7687078044
I,-1.0000000000,-5.7687083452,5.7687086730,-8.6901549729
I,-1.0000000000,5.7687083302,5.7687087297,-8.6901549819
I,-1.0000000000,8.6901553300,-5.7687083771,-5.7687082296
I,-1.0000000000,-5.7687084438,-8.6901555800,-5.7687077953
I,-1.0000000000,-5.7687083064,8.6901556029,5.7687079441
I,-1.0000000000,8.6901553321,-5.7687085415,5.7687081345
I,-1.0000000000,8.6901553956,5.7687086007,5.7687079819
I,-1.0000000000,5.7687083690,8.6901556596,5.7687079351
I,-1.0000000000,-8.6901556800,-5.7687085050,-5.7687078236
I,-1.0000000000,-8.6901556165,5.7687086373,-5.7687079763
I,-1.0000000000,5.7687082758,5.7687085081,8.6901556283
I,-1.0000000000,8.6901553936,5.7687087651,-5.7687083823
I,-1.0000000000,-8.6901556145,5.7687084728,5.7687083879
I,-1.0000000000,-5.7687083996,5.7687084514,8.6901556373
I,-1.0000000000,5.7687082336,-8.6901556877,5.7687085598
I,-1.0000000000,-5.7687083084,8.6901557673,-5.7687084200
I,-1.0000000000,5.7687082123,-5.7687086341,8.6901557809
I,-1.0000000000,5.7687083670,8.6901558241,-5.7687084291
I,-1.0000000000,-5.7687084418,-8.6901557444,5.7687085688
I,-1.0000000000,-8.6901556780,-5.7687086694,5.7687085406
I,-1.0000000000,-5.7687084631,-5.7687086908,8.6901557900
Cs,1.0000000000,8.6530623926,-2.8843540452,-8.6530622556
Cs,1.0000000000,2.8843540387,-8.6530626245,-8.6530621565
Cs,1.0000000000,-8.6530625602,-2.8843541424,-8.6530622219
Cs,1.0000000000,-2.8843542695,-8.6530626706,-8.6530621401
Cs,1.0000000000,8.6530624947,2.8843543433,8.6530622960
Cs,1.0000000000,-8.6530625069,2.8843542450,8.6530623170
Cs,1.0000000000,8.6530624051,-2.8843543600,8.6530623948
Cs,1.0000000000,8.6530624695,2.8843545284,-8.6530623018
Cs,1.0000000000,-8.6530625732,2.8843544610,-8.6530623001
Cs,1.0000000000,8.6530624291,-8.6530626345,-2.8843539155
Cs,1.0000000000,-2.8843542068,8.6530627255,8.6530622512
Cs,1.0000000000,2.8843541527,8.6530627825,8.6530622640
Cs,1.0000000000,-8.6530625862,-2.8843544165,8.6530624257
Cs,1.0000000000,8.6530624080,-8.6530627783,2.8843542151
Cs,1.0000000000,-8.6530625725,-8.6530627328,-2.8843538945
Cs,1.0000000000,-8.6530624946,8.6530628355,2.8843539897
Cs,1.0000000000,2.8843541049,-8.6530628406,8.6530624606
Cs,1.0000000000,8.6530624582,8.6530629326,2.8843539559
Cs,1.0000000000,-2.8843542443,-8.6530628557,8.6530624577
Cs,1.0000000000,-8.6530625247,8.6530628902,-2.8843540911
Cs,1.0000000000,8.6530624666,8.6530629467,-2.8843541220
Cs,1.0000000000,2.8843541787,8.6530630566,-8.6530623836
Cs,1.0000000000,-2.8843542193,8.6530630403,-8.6530623992
Cs,1.0000000000,-8.6530626347,-8.6530628457,2.8843542167
I,-1.0000000000,5.7687082017,-2.9214469683,-11.5374160610
I,-1.0000000000,-5.7687084737,-2.9214470250,-11.5374160519
I,-1.0000000000,5.7687082883,2.9214468680,11.5374162100
I,-1.0000000000,-5.7687083871,2.9214468113,11.5374162191
I,-1.0000000000,-2.9214473745,-5.7687083516,-11.5374161079
I,-1.0000000000,11.5374165224,-2.9214466956,-5.7687079276
I,-1.0000000000,2.9214469724,5.7687084854,11.5374162251
I,-1.0000000000,2.9214469048,-5.7687083279,-11.5374163506
I,-1.0000000000,11.5374165444,2.9214471488,5.7687079816
I,-1.0000000000,2.9214469089,-5.7687086568,11.5374163777
I,-1.0000000000,11.5374165244,-2.9214468600,5.7687084366
I,-1.0000000000,5.7687082843,2.9214471969,-11.5374165183
I,-1.0000000000,11.5374165626,-5.7687083914,-2.9214468240
I,-1.0000000000,-2.9214473109,5.7687087907,-11.5374162606
I,-1.0000000000,-11.5374168284,-2.9214468090,-5.7687079094
I,-1.0000000000,-5.7687083911,2.9214471401,-11.5374165092
I,-1.0000000000,-2.9214473069,5.7687084618,11.5374164678
I,-1.0000000000,11.5374165424,2.9214473132,-5.7687083826
I,-1.0000000000,-11.5374168064,2.9214470353,5.7687079997
I,-1.0000000000,5.7687082058,-2.9214472972,11.5374166673
I,-1.0000000000,2.9214469684,5.7687088143,-11.5374165033
I,-1.0000000000,-11.5374165941,5.7687086326,2.9214471654
I,-1.0000000000,11.5374166932,-5.7687083962,2.9214472999
I,-1.0000000000,-11.5374167882,-5.7687085048,-2.9214468059
I,-1.0000000000,-11.5374166576,-5.7687085096,2.9214473180
I,-1.0000000000,11.5374166261,5.7687087509,-2.9214469767
I,-1.0000000000,-5.7687084696,-2.9214473539,11.5374166764
I,-1.0000000000,-11.5374167247,5.7687086374,-2.9214469585
I,-1.0000000000,-11.5374168085,2.9214471998,-5.7687083645
I,-1.0000000000,-2.9214474341,-11.5374170059,-5.7687078566
I,-1.0000000000,-11.5374168264,-2.9214469734,5.7687084547
I,-1.0000000000,-2.9214473704,-5.7687086805,11.5374166204
I,-1.0000000000,2.9214474082,-11.5374168813,-5.7687082108
I,-1.0000000000,11.5374167567,5.7687087460,2.9214471473
I,-1.0000000000,5.7687083294,-11.5374169784,-2.9214471233
I,-1.0000000000,2.9214474102,-11.5374170458,5.7687081533
I,-1.0000000000,-5.7687083460,-11.5374170352,-2.9214471142
I,-1.0000000000,-2.9214473050,11.5374171141,5.7687082023
I,-1.0000000000,2.9214475373,11.5374172387,5.7687078480
I,-1.0000000000,-5.7687082656,11.5374171549,2.9214471798
I,-1.0000000000,5.7687082827,-11.5374170729,2.9214474760
I,-1.0000000000,-2.9214473070,11.5374172786,-5.7687081619
I,-1.0000000000,-5.7687083927,-11.5374171296,2.9214474851
I,-1.0000000000,5.7687084098,11.5374172116,2.9214471707
I,-1.0000000000,-5.7687082189,11.5374172493,-2.9214474195
I,-1.0000000000,-2.9214474321,-11.5374171703,5.7687085076
I,-1.0000000000,5.7687084565,11.5374173060,-2.9214474286
I,-1.0000000000,2.9214475353,11.5374174032,-5.7687085161
Zr,4.0000000000,-5.7687082588,5.7687083512,11.5374161148
Zr,4.0000000000,5.7687084166,5.7687084079,11.5374161057
Zr,4.0000000000,-11.5374166256,5.7687083074,5.7687079926
Zr,4.0000000000,5.7687083530,-5.7687087343,11.5374162584
Zr,4.0000000000,-5.7687083224,-5.7687087911,11.5374162674
Zr,4.0000000000,5.7687083490,-5.7687084055,-11.5374164699
Zr,4.0000000000,-5.7687083264,-5.7687084622,-11.5374164609
Zr,4.0000000000,11.5374167252,5.7687084208,5.7687079745
Zr,4.0000000000,5.7687080963,-11.5374168713,-5.7687080422
Zr,4.0000000000,-11.5374166277,5.7687084718,-5.7687083715
Zr,4.0000000000,11.5374166596,-5.7687085570,-5.7687082370
Zr,4.0000000000,-5.7687082629,5.7687086800,-11.5374166135
Zr,4.0000000000,11.5374166616,-5.7687087214,5.7687081272
Zr,4.0000000000,-11.5374166912,-5.7687086704,-5.7687082189
Zr,4.0000000000,-11.5374166892,-5.7687088348,5.7687081453
Zr,4.0000000000,5.7687084125,5.7687087368,-11.5374166226
Zr,4.0000000000,11.5374167232,5.7687085853,-5.7687083896
Zr,4.0000000000,-5.7687085791,-11.5374169280,-5.7687080331
Zr,4.0000000000,5.7687080983,-11.5374170357,5.7687083220
Zr,4.0000000000,5.7687082254,11.5374172487,5.7687080167
Zr,4.0000000000,-5.7687084500,11.5374171920,5.7687080258
Zr,4.0000000000,-5.7687085771,-11.5374170925,5.7687083311
Zr,4.0000000000,5.7687082234,11.5374174132,-5.7687083475
Zr,4.0000000000,-5.7687084520,11.5374173565,-5.7687083384
I,-1.0000000000,0.0000000175,0.0000003579,-14.3846768697
I,-1.0000000000,-0.0000000733,-0.0000000650,14.3846769272
I,-1.0000000000,14.3846771902,0.0000001359,0.0000001889
I,-1.0000000000,-14.3846773100,0.0000000274,-0.0000001287
I,-1.0000000000,-0.0000001170,-14.3846780411,0.0000000763
I,-1.0000000000,-0.0000000300,14.3846783331,0.0000001784
I,-1.0000000000,-0.0000001591,-8.6901557870,-11.5374158804
I,-1.0000000000,0.0000000120,8.6901560790,11.5374161352
I,-1.0000000000,8.6901560428,-0.0000000236,11.5374162174
I,-1.0000000000,-8.6901561626,0.0000001869,-11.5374161572
I,-1.0000000000,11.5374165183,-8.6901558947,0.0000004747
I,-1.0000000000,11.5374165981,0.0000003206,-8.6901558102
I,-1.0000000000,8.6901560388,0.0000003053,-11.5374165110
I,-1.0000000000,-11.5374166539,-0.0000000276,8.6901558677
I,-1.0000000000,11.5374166969,0.0000000858,8.6901558496
I,-1.0000000000,-11.5374167527,0.0000002071,-8.6901557921
I,-1.0000000000,-0.0000001409,-11.5374168784,-8.6901556485
I,-1.0000000000,-8.6901561586,-0.0000001420,11.5374165712
I,-1.0000000000,-11.5374166654,8.6901561867,-0.0000002199
I,-1.0000000000,-11.5374168325,-8.6901560081,0.0000004928
I,-1.0000000000,0.0000000080,8.6901564079,-11.5374165931
I,-1.0000000000,11.5374166854,8.6901563001,-0.0000002380
I,-1.0000000000,-0.0000001551,-8.6901561158,11.5374168479
I,-1.0000000000,0.0000000850,11.5374171713,8.6901557060
I,-1.0000000000,8.6901559773,-11.5374170014,0.0000000058
I,-1.0000000000,-0.0000000420,-11.5374171132,8.6901560113
I,-1.0000000000,-8.6901560971,11.5374171647,0.0000000543
I,-1.0000000000,-8.6901562241,-11.5374171198,0.0000003596
I,-1.0000000000,8.6901561043,11.5374172831,-0.0000002994
I,-1.0000000000,-0.0000000138,11.5374174061,-8.6901559538
Cs,1.0000000000,2.8843540851,-2.8843540309,-14.4217703117
Cs,1.0000000000,-2.8843542744,-2.8843540879,-14.4217703245
Cs,1.0000000000,2.8843541062,2.8843541889,14.4217704192
Cs,1.0000000000,-2.8843542019,2.8843541428,14.4217704356
Cs,1.0000000000,2.8843541644,2.8843546306,-14.4217704204
Cs,1.0000000000,-2.8843541848,2.8843546154,-14.4217704233
Cs,1.0000000000,2.8843541192,-2.8843544145,14.4217704974
Cs,1.0000000000,-2.8843542788,-2.8843544308,14.4217704818
Cs,1.0000000000,8.6530624059,-8.6530626138,-8.6530621491
Cs,1.0000000000,14.4217707626,-2.8843541386,-2.8843539566
Cs,1.0000000000,14.4217707926,-2.8843541934,2.8843541242
Cs,1.0000000000,14.4217707796,2.8843544100,2.8843540460
Cs,1.0000000000,-8.6530626367,-8.6530626812,-8.6530621474
Cs,1.0000000000,8.6530624686,8.6530627822,8.6530622421
Cs,1.0000000000,-8.6530625227,8.6530627257,8.6530622730
Cs,1.0000000000,-14.4217708793,2.8843542505,2.8843540805
Cs,1.0000000000,-14.4217708582,2.8843543943,-2.8843540501
Cs,1.0000000000,14.4217708419,2.8843545228,-2.8843540653
Cs,1.0000000000,-14.4217709477,-2.8843543090,-2.8843539513
Cs,1.0000000000,8.6530624311,-8.6530627989,8.6530624486
Cs,1.0000000000,-14.4217709562,-2.8843543231,2.8843541267
Cs,1.0000000000,-8.6530624967,8.6530629999,-8.6530623745
Cs,1.0000000000,-8.6530625705,-8.6530628973,8.6530624697
Cs,1.0000000000,8.6530624562,8.6530630970,-8.6530624083
Cs,1.0000000000,2.8843540236,-14.4217713376,-2.8843537949
Cs,1.0000000000,-2.8843543359,-14.4217713945,-2.8843538077
Cs,1.0000000000,2.8843540537,-14.4217713923,2.8843542859
Cs,1.0000000000,-2.8843541404,14.4217714495,2.8843539188
Cs,1.0000000000,2.8843541678,14.4217714955,2.8843539024
Cs,1.0000000000,-2.8843543443,-14.4217714086,2.8843542703
Cs,1.0000000000,-2.8843541192,14.4217715933,-2.8843542118
Cs,1.0000000000,2.8843542300,14.4217716084,-2.8843542089
I,-1.0000000000,8.6159693009,-5.7687082949,-11.5374161170
I,-1.0000000000,11.5374166912,-5.7687082318,-8.6159690642
I,-1.0000000000,-11.5374166597,-5.7687083452,-8.6159690461
I,-1.0000000000,5.7687082807,-11.5374169085,-8.6159688882
I,-1.0000000000,8.6159693645,5.7687088474,-11.5374162696
I,-1.0000000000,-8.6159697030,5.7687084287,11.5374162341
I,-1.0000000000,8.6159693685,5.7687085185,11.5374164587
I,-1.0000000000,8.6159692413,-11.5374169492,-5.7687078656
I,-1.0000000000,-5.7687083947,-11.5374169652,-8.6159688791
I,-1.0000000000,-8.6159697706,-5.7687083847,-11.5374163416
I,-1.0000000000,-11.5374165961,5.7687087970,-8.6159691988
I,-1.0000000000,8.6159693050,-5.7687086237,11.5374166114
I,-1.0000000000,-5.7687082169,11.5374170849,8.6159689446
I,-1.0000000000,5.7687082208,-8.6159699454,-11.5374163657
I,-1.0000000000,11.5374166281,5.7687085864,8.6159693875
I,-1.0000000000,11.5374164788,-8.6159698290,-5.7687082299
I,-1.0000000000,-8.6159691381,11.5374171820,5.7687078571
I,-1.0000000000,5.7687082653,8.6159701739,-11.5374162136
I,-1.0000000000,-8.6159692672,-11.5374169380,-5.7687082018
I,-1.0000000000,-5.7687084101,8.6159701172,-11.5374162046
I,-1.0000000000,11.5374165646,-5.7687085558,8.6159695402
I,-1.0000000000,-11.5374167227,5.7687084730,8.6159694056
I,-1.0000000000,5.7687082693,8.6159698451,11.5374165147
I,-1.0000000000,11.5374164809,-8.6159699935,5.7687081342
I,-1.0000000000,-5.7687084061,8.6159697884,11.5374165237
I,-1.0000000000,-8.6159697665,-5.7687087135,11.5374163868
I,-1.0000000000,5.7687084585,11.5374171416,8.6159689356
I,-1.0000000000,-5.7687084547,-8.6159700021,-11.5374163566
I,-1.0000000000,11.5374167547,5.7687089105,-8.6159692169
I,-1.0000000000,-8.6159692652,-11.5374171025,5.7687081624
I,-1.0000000000,-8.6159697071,5.7687087576,-11.5374164942
I,-1.0000000000,5.7687082248,-8.6159702743,11.5374163627
I,-1.0000000000,5.7687083314,-11.5374171429,8.6159692409
I,-1.0000000000,-11.5374167862,-5.7687086692,8.6159695583
I,-1.0000000000,8.6159693704,11.5374171709,5.7687081932
I,-1.0000000000,8.6159692433,-11.5374171136,5.7687084985
I,-1.0000000000,-5.7687083440,-11.5374171996,8.6159692499
I,-1.0000000000,-5.7687082676,11.5374173193,-8.6159691844
I,-1.0000000000,-5.7687084506,-8.6159703310,11.5374163717
I,-1.0000000000,-11.5374168720,-8.6159699425,-5.7687082118
I,-1.0000000000,11.5374165879,8.6159702822,5.7687082840
I,-1.0000000000,8.6159693684,11.5374173353,-5.7687081709
I,-1.0000000000,-8.6159691401,11.5374173465,-5.7687085071
I,-1.0000000000,11.5374165859,8.6159704467,-5.7687080802
I,-1.0000000000,5.7687084078,11.5374173760,-8.6159691935
I,-1.0000000000,-11.5374168700,-8.6159701069,5.7687081523
I,-1.0000000000,-11.5374167629,8.6159701688,5.7687083021
I,-1.0000000000,-11.5374167649,8.6159703332,-5.7687080621
I,-1.0000000000,-0.0000001148,-5.7687082837,-14.4588631791
I,-1.0000000000,-0.0000000513,5.7687088586,-14.4588633318
I,-1.0000000000,0.0000000833,5.7687085249,14.4588635205
I,-1.0000000000,-5.7687082845,0.0000002715,-14.4588636311
I,-1.0000000000,14.4588635823,-5.7687084357,0.0000000045
I,-1.0000000000,5.7687083909,0.0000003282,-14.4588636401
I,-1.0000000000,-0.0000002165,-14.4588638945,-5.7687077659
I,-1.0000000000,5.7687083483,-0.0000000951,14.4588636875
I,-1.0000000000,-5.7687083271,-0.0000001518,14.4588636966
I,-1.0000000000,0.0000000198,-5.7687086174,14.4588636731
I,-1.0000000000,14.4588636458,5.7687087066,-0.0000001481
I,-1.0000000000,-14.4588640460,0.0000000796,-5.7687080002
I,-1.0000000000,14.4588641492,0.0000001532,5.7687079916
I,-1.0000000000,-0.0000000675,14.4588642343,5.7687078380
I,-1.0000000000,-14.4588640440,-0.0000000848,5.7687083640
I,-1.0000000000,-14.4588639843,5.7687085695,0.0000001127
I,-1.0000000000,-5.7687083256,14.4588641180,-0.0000002977
I,-1.0000000000,-14.4588640479,-5.7687085727,0.0000002653
I,-1.0000000000,14.4588641472,0.0000003176,-5.7687083725
I,-1.0000000000,-0.0000002145,-14.4588640590,5.7687085983
I,-1.0000000000,5.7687083498,14.4588641747,-0.0000003068
I,-1.0000000000,5.7687081402,-14.4588642750,0.0000004558
I,-1.0000000000,-5.7687085352,-14.4588643317,0.0000004649
I,-1.0000000000,-0.0000000695,14.4588643987,-5.7687085262
Zr,4.0000000000,-11.5374166774,0.0000001077,-11.5374163551
Zr,4.0000000000,11.5374166774,-0.0000001077,11.5374163551
Zr,4.0000000000,-11.5374166734,-0.0000002212,11.5374163732
Zr,4.0000000000,11.5374166734,0.0000002212,-11.5374163732
Zr,4.0000000000,-0.0000000656,-11.5374169778,-11.5374162115
Zr,4.0000000000,0.0000000656,11.5374169778,11.5374162115
Zr,4.0000000000,-11.5374166119,11.5374170855,-0.0000001436
Zr,4.0000000000,11.5374166119,-11.5374170855,0.0000001436
Zr,4.0000000000,-0.0000000615,-11.5374173067,11.5374165168
Zr,4.0000000000,0.0000000615,11.5374173067,-11.5374165168
Zr,4.0000000000,-11.5374167389,-11.5374171990,0.0000001617
Zr,4.0000000000,11.5374167389,11.5374171990,-0.0000001617
I,-1.0000000000,5.7687082082,-5.7687083053,-14.3846769474
I,-1.0000000000,-5.7687084672,-5.7687083620,-14.3846769384
I,-1.0000000000,5.7687082718,5.7687088370,-14.3846771001
I,-1.0000000000,-5.7687084037,5.7687087803,-14.3846770910
I,-1.0000000000,14.3846776708,-5.7687083915,-5.7687078417
I,-1.0000000000,-5.7687083412,5.7687083441,14.3846777554
I,-1.0000000000,14.3846777343,5.7687087507,-5.7687079944
I,-1.0000000000,5.7687083342,5.7687084008,14.3846777464
I,-1.0000000000,14.3846776728,-5.7687085560,5.7687085224
I,-1.0000000000,14.3846777364,5.7687085863,5.7687083698
I,-1.0000000000,-14.3846779552,5.7687084873,5.7687080000
I,-1.0000000000,-14.3846780208,-5.7687084905,-5.7687082115
I,-1.0000000000,5.7687082707,-5.7687087414,14.3846778990
I,-1.0000000000,-14.3846780188,-5.7687086550,5.7687081527
I,-1.0000000000,-14.3846779572,5.7687086517,-5.7687083642
